Título,Link,Tipo,Data da Publicação
TD 2335 - O Futuro da Inserção Internacional do Brasil: questões para o desenvolvimento até 2035,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31250,,
,,,
DP 0227 - Urban Accessibility and Spatial Segregation in Brazilian Cities: a configurational perspective,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31251,,
,,,
DP 0226 - Housing Demand and Tenure Choice in Brazilian Urban Areas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31252,,
,,,
TD 2336 - Avaliando o Efeito dos Investimentos em Telecomunicações sobre o PIB,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31249,,
,,,
"TD 2338 - O Sistema Nacional de Pesquisa Agropecuária: histórico, estrutura e financiamento",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31247,,
,,,
TD 2337 -Brasil 2035: tendências de peso e incertezas para segurança pública,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31248,,
,,,
"Boletim de Análise Político-Institucional nº 11, janeiro - junho 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31207,,
,,,
"TD 2317 - Valor de mercado de acesso a eletricidade, água, esgoto, gás e telefonia fixa",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31177,,
,,,
TD 2324 - O Valor de Mercado da Educação Pública,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31160,,
,,,
TD 2322 - Dimensionamento do Mercado de Banda Larga no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31159,,
,,,
Refúgio no Brasil: caracterização dos perfis sociodemográficos dos refugiados (1998-2014),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30866,,
,,,
TD 2333 - Impactos Macroeconômicos da Expansão do Crédito no Brasil: o período 2001-2011,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31109,,
,,,
"TD 2334 - Lobbying no Brasil: profissionalização, estratégias e influência",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31110,,
,,,
Publicações - PPE - volume 47 - número 2,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31099,,
,,,
TD 2329 - Taxa de Poupança e Estabilidade da Renda das Famílias Brasileiras: evidência microeconômica,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30980,,
,,,
DP 0225 - Union-Nonunion Wage Gap: some unexpected findings in Brazilian labour market,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30982,,
,,,
"TD 2331 - Bolsa Família, Autonomia Feminina e Equidade de Gênero: o que indicam as pesquisas nacionais?",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30981,,
,,,
TD 2323 - Diferenças de Remuneração entre Trabalhadores Sindicalizados e não Sindicalizados: evidências sobre o mercado de trabalho brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30967,,
,,,
TD 2330 - Justiça do Trabalho e Produtividade no Brasil: checando hipóteses dos anos 1990 e 2000,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30961,,
,,,
TD 2328 - Evolução da Piscicultura no Brasil: diagnóstico e desenvolvimento da cadeia produtiva de tilápia,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30962,,
,,,
TD 2327 - O Desempenho do Sistema Bancário no Brasil no Período Recente (2007-2015),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30964,,
,,,
TD 2321 - A Vulnerabilidade Externa Brasileira no Regime Cambial de Flutuação Suja,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30963,,
,,,
"TD 2332 - Fundos de Investimentos de 2003 a 2015: proxy de lucro e análise da composição da carteira por segmento de investidor, classe de fundos e categoria de ativos",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30960,,
,,,
A Política Nacional de Agroecologia e Produção Orgânica no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30805,,
,,,
Uso do tempo e gênero,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30896,,
,,,
TD 2320 - Setor Agropecuário Brasileiro Pós-Novo Código Florestal: uma simulação de impactos econômicos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30875,,
,,,
Carta de Conjuntura - 2017 - 3º Trimestre - nº 36,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30867,,
,,,
"TD 2325 - Mobilidade do Capital, Atores de Veto e Redistribuição na América Latina Durante a Virada à Esquerda",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30863,,
,,,
TD 2326 - O Futuro do Estado no Brasil e seus Impactos na Sociedade: questões para o desenvolvimento até 2035,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30864,,
,,,
TD 2318 - Inserção Internacional do Agronegócio Brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30793,,
,,,
Nota Técnica - 2017 - agosto - Número 5 - Presidência - Método para complementação dos grupos familiares do BPC com informações do Cadastro Único,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30770,,
,,,
TD 2319 - Gestão Pública Contemporânea: do movimento gerencialista ao pós-NPM,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30733,,
,,,
Nota Técnica - 2017 - julho - Número 37 - Diset - A economia dos Jogos Rio 2016: bastidores e primeiros impactos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30609,,
,,,
Radar - 2017 - Agosto - Nº 52,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30601,,
,,,
DP 0224 - Technological Clusters In Brazilian Agriculture: production and challenges,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30602,,
,,,
Publicações - PPE - volume 47 - número 1,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30589,,
,,,
"DP 0223 - Lawyers, Governance, And Globalization: The Diverging Paths Of “Public Interest Law” Across The Americas",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30588,,
,,,
As Políticas Territoriais Rurais e a Articulação Governo Federal e Estadual: um estudo de caso da Bahia,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30545,,
,,,
Publicações - PPP - número 48,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30543,,
,,,
TD 2315 - Análise do Impacto dos Gastos Públicos com Programas de Transferência de Renda sobre a Criminalidade,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30544,,
,,,
"TD 2316 - Regulação, Eficiência e Acesso à Saúde e a Medicamentos: margens de comercialização em países europeus",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30519,,
,,,
Atlas da Violência 2017 - Política Nacional de Segurança Pública Orientada para a Efetividade e o Papel da Secretaria Nacional de Segurança Pública,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30509,,
,,,
Territórios em números: insumos para políticas públicas a partir da análise do IDHM e do IVS de UDHs e regiões metropolitanas brasileiras,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30508,,
,,,
Territórios em números insumos para políticas públicas a partir da análise do IDHM e do IVS de municípios e Unidades da Federação brasileira,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30506,,
,,,
Nota Técnica - 2017 - julho - Número 42 - Disoc - Previdência rural entre dúvidas e certezas: o que é possível dizer sobre a expectativa de sobrevida dos segurados especiais?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30496,,
,,,
Nota Técnica - 2017 - Julho - Número 36 - Diset - Comportamento produtivo setorial da indústria brasileira no primeiro trimestre de 2017,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30489,,
,,,
Relatório de Pesquisa - O Que Pensam os Servidores sobre o Planejamento? Percepção sobre o Processo de Elaboração e Acompanhamento do Plano Plurianual (PPA),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30472,,
,,,
Relatório de Pesquisa - Monitoramento dos Efeitos da Nova Política Uruguaia de Regulação do Mercado de Cannabis sobre a Zona de Fronteira: vitimização e percepção social em políticas sobre drogas na fronteira brasileira com o Uruguai,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30471,,
,,,
Relatório de Pesquisa - O Consumo de Drogas e a Saúde Pública na Zona de Fronteira entre Brasil e Uruguai: resultados qualitativos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30470,,
,,,
TD 2314 - Produção de Informação de Custos para a Tomada de Decisão no Sistema Único de Saúde: uma questão para a política pública,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30466,,
,,,
"TD 2313 - Estupro no Brasil: vítimas, autores, fatores situacionais e evolução das notificações no sistema de saúde entre 2011 e 2014",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30474,,
,,,
TD 2312 - Abordagem Holística no Planejamento das Infraestruturas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30475,,
,,,
TD 2308 - Eficiência do Gasto da Educação Fundamental Municipal,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30468,,
,,,
Políticas de inovação pelo lado da demanda no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30404,,
,,,
"Nota Técnica - 2017 - junho - Número 41 - Disoc - O que Muda com a Reforma do Ensino Médio - Conhecendo suas alterações, o debate e as lacunas",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30448,,
,,,
Nota Técnica - 2017 - junho - Número 40 - Disoc - Reformas nos Regimes de Previdência de Servidores Públicos Civis na OCDE e os Efeitos do Teto do INSS nos Regimes dos Servidores no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30430,,
,,,
Fronteiras do Brasil: diagnóstico e agenda de pesquisa para política pública - Volume 2,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30037,,
,,,
"Tributação no Brasil : estudos, ideias e propostas : ICMS, seguridade social, carga tributária, impactos econômicos",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30040,,
,,,
Brazilian Cooperation for International Development 2011-2013,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30412,,
,,,
Atlas da Violência 2017,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30411,,
,,,
Radar - 2017 - Junho - Nº 51,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30357,,
,,,
TD 2310 - Regras de Políticas Monetária e Fiscal no Brasil: evidências empíricas de dominância monetária e dominância fiscal,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30359,,
,,,
Licenciamento Ambiental e Governança Territorial: registros e contribuições do seminário internacional,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30344,,
,,,
"TD 2304 -Professores da Educação Básica no Brasil: condições de vida, inserção no mercado de trabalho e remuneração",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30338,,
,,,
TD 2311 - Os Regulocratas: características corporativas e implicações sistêmicas do funcionamento da burocracia das agências reguladoras no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30336,,
,,,
TD 2309 - Capacidade de Arrecadação do Iptu: estimação por fronteira estocástica com dados em painel,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30337,,
,,,
"Boletim Regional, Urbano e Ambiental nº 16, Janeiro/Junho 2017",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30215,,
,,,
Relatório de Pesquisa - Representação da Sociedade Civil nos Conselhos e Comissões Nacionais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30214,,
,,,
Carta de Conjuntura - 2017 - 2º Trimestre - nº 35,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30212,,
,,,
Brasil 2035 cenários para o desenvolvimento,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30156,,
,,,
"Políticas Sociais - acompanhamento e análise nº 24, 2016",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=30091,,
